State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total
Bihar-S04,Madhepura-GEN,S04_13,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Madhepura-GEN,S04_13,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Madhepura-GEN,S04_13,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Madhepura-GEN,S04_13,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Madhepura-GEN,S04_13,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Madhepura-GEN,S04_13,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Madhepura-GEN,S04_13,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Madhepura-GEN,S04_13,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,466115.0
Bihar-S04,Madhepura-GEN,S04_13,Result - Candidate Votes ,,,,
Bihar-S04,Madhepura-GEN,S04_13,Result - Votes- Margin,,,,174534.0
Bihar-S04,Darbhanga-GEN,S04_14,Candidates - Nominated,20.0,0.0,0.0,20.0
Bihar-S04,Darbhanga-GEN,S04_14,Candidates - Nomination Rejected,12.0,0.0,0.0,12.0
Bihar-S04,Darbhanga-GEN,S04_14,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Bihar-S04,Darbhanga-GEN,S04_14,Candidates - Contested,8.0,0.0,0.0,8.0
Bihar-S04,Darbhanga-GEN,S04_14,Candidates - Forfeited Deposit,6.0,0.0,0.0,6.0
Bihar-S04,Darbhanga-GEN,S04_14,Electors - General,936584.0,844729.0,34.0,1781347.0
Bihar-S04,Darbhanga-GEN,S04_14,Electors - Overseas,7.0,2.0,0.0,9.0
Bihar-S04,Darbhanga-GEN,S04_14,Electors - Service,1408.0,89.0,0.0,1497.0
Bihar-S04,Darbhanga-GEN,S04_14,Electors - Total,937999.0,844820.0,34.0,1782853.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - General,491044.0,531090.0,0.0,1022134.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - Proxy,,,,0.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - Postal,,,,2852.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - Total,,,,1024986.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Darbhanga-GEN,S04_14,Voters - Polling Percentage,,,,57.49
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Total Votes Polled On Evm,,,,1022134.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Total Deducted Votes From Evm,,,,23881.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Total Valid Votes Polled On Evm,,,,998253.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Postal Votes Counted,,,,2852.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Postal Votes Deducted,,,,825.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Valid Postal Votes,,,,2027.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Total Valid Votes Polled,,,,1000280.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Votes Polled For 'Nota'(Including Postal),,,,23904.0
Bihar-S04,Darbhanga-GEN,S04_14,Votes - Tendered Votes,,,,0.0
Bihar-S04,Darbhanga-GEN,S04_14,Polling Station - Number,,,,1785.0
Bihar-S04,Darbhanga-GEN,S04_14,Polling Station - Average Electors Per Polling,,,,999.0
Bihar-S04,Darbhanga-GEN,S04_14,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Darbhanga-GEN,S04_14,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Darbhanga-GEN,S04_14,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Darbhanga-GEN,S04_14,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,388474.0
Bihar-S04,Darbhanga-GEN,S04_14,Result - Candidate Votes ,,,,
Bihar-S04,Darbhanga-GEN,S04_14,Result - Votes- Margin,,,,178156.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Candidates - Nominated,25.0,3.0,0.0,28.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Candidates - Nomination Rejected,2.0,0.0,0.0,2.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Candidates - Contested,23.0,3.0,0.0,26.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Candidates - Forfeited Deposit,21.0,3.0,0.0,24.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Electors - General,984488.0,881562.0,54.0,1866104.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Electors - Overseas,2.0,0.0,0.0,2.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Electors - Service,2769.0,197.0,0.0,2966.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Electors - Total,987259.0,881759.0,54.0,1869072.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - General,550167.0,559926.0,2.0,1110095.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - Proxy,,,,0.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - Postal,,,,2838.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - Total,,,,1112933.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Voters - Polling Percentage,,,,59.54
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Total Votes Polled On Evm,,,,1110095.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Total Deducted Votes From Evm,,,,7539.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Total Valid Votes Polled On Evm,,,,1102556.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Postal Votes Counted,,,,2838.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Postal Votes Deducted,,,,522.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Valid Postal Votes,,,,2316.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Total Valid Votes Polled,,,,1104872.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Votes Polled For 'Nota'(Including Postal),,,,7588.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Votes - Tendered Votes,,,,0.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Polling Station - Number,,,,1869.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Polling Station - Average Electors Per Polling,,,,1000.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,384822.0
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Candidate Votes ,,,,
Bihar-S04,Muzaffarpur-GEN,S04_15,Result - Votes- Margin,,,,234927.0
Bihar-S04,Vaishali-GEN,S04_16,Candidates - Nominated,28.0,2.0,0.0,30.0
Bihar-S04,Vaishali-GEN,S04_16,Candidates - Nomination Rejected,15.0,0.0,0.0,15.0
Bihar-S04,Vaishali-GEN,S04_16,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Bihar-S04,Vaishali-GEN,S04_16,Candidates - Contested,13.0,2.0,0.0,15.0
Bihar-S04,Vaishali-GEN,S04_16,Candidates - Forfeited Deposit,12.0,1.0,0.0,13.0
Bihar-S04,Vaishali-GEN,S04_16,Electors - General,986916.0,882190.0,69.0,1869175.0
Bihar-S04,Vaishali-GEN,S04_16,Electors - Overseas,3.0,0.0,0.0,3.0
Bihar-S04,Vaishali-GEN,S04_16,Electors - Service,2549.0,150.0,0.0,2699.0
Bihar-S04,Vaishali-GEN,S04_16,Electors - Total,989468.0,882340.0,69.0,1871877.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - General,564561.0,605297.0,3.0,1169861.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - Proxy,,,,0.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - Postal,,,,2575.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - Total,,,,1172436.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Vaishali-GEN,S04_16,Voters - Polling Percentage,,,,62.63
Bihar-S04,Vaishali-GEN,S04_16,Votes - Total Votes Polled On Evm,,,,1169861.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Total Deducted Votes From Evm,,,,27420.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Total Valid Votes Polled On Evm,,,,1142441.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Postal Votes Counted,,,,2575.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Postal Votes Deducted,,,,416.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Valid Postal Votes,,,,2159.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Total Valid Votes Polled,,,,1144600.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Votes Polled For 'Nota'(Including Postal),,,,27460.0
Bihar-S04,Vaishali-GEN,S04_16,Votes - Tendered Votes,,,,0.0
Bihar-S04,Vaishali-GEN,S04_16,Polling Station - Number,,,,1942.0
Bihar-S04,Vaishali-GEN,S04_16,Polling Station - Average Electors Per Polling,,,,964.0
Bihar-S04,Vaishali-GEN,S04_16,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Vaishali-GEN,S04_16,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Vaishali-GEN,S04_16,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Vaishali-GEN,S04_16,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Vaishali-GEN,S04_16,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Vaishali-GEN,S04_16,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Vaishali-GEN,S04_16,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Vaishali-GEN,S04_16,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Vaishali-GEN,S04_16,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Vaishali-GEN,S04_16,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,477409.0
Bihar-S04,Vaishali-GEN,S04_16,Result - Candidate Votes ,,,,
Bihar-S04,Vaishali-GEN,S04_16,Result - Votes- Margin,,,,89634.0
Bihar-S04,Gopalganj-SC,S04_17,Candidates - Nominated,11.0,0.0,0.0,11.0
Bihar-S04,Gopalganj-SC,S04_17,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0
Bihar-S04,Gopalganj-SC,S04_17,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Bihar-S04,Gopalganj-SC,S04_17,Candidates - Contested,11.0,0.0,0.0,11.0
Bihar-S04,Gopalganj-SC,S04_17,Candidates - Forfeited Deposit,9.0,0.0,0.0,9.0
Bihar-S04,Gopalganj-SC,S04_17,Electors - General,1029264.0,995317.0,80.0,2024661.0
Bihar-S04,Gopalganj-SC,S04_17,Electors - Overseas,12.0,0.0,0.0,12.0
Bihar-S04,Gopalganj-SC,S04_17,Electors - Service,2217.0,164.0,0.0,2381.0
Bihar-S04,Gopalganj-SC,S04_17,Electors - Total,1031493.0,995481.0,80.0,2027054.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - General,477669.0,581719.0,5.0,1059393.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - Proxy,,,,0.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - Postal,,,,5188.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - Total,,,,1064581.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Gopalganj-SC,S04_17,Voters - Polling Percentage,,,,52.52
Bihar-S04,Gopalganj-SC,S04_17,Votes - Total Votes Polled On Evm,,,,1059393.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Total Deducted Votes From Evm,,,,42713.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Total Valid Votes Polled On Evm,,,,1016680.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Postal Votes Counted,,,,5188.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Postal Votes Deducted,,,,1704.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Valid Postal Votes,,,,3484.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Total Valid Votes Polled,,,,1020164.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Votes Polled For 'Nota'(Including Postal),,,,42863.0
Bihar-S04,Gopalganj-SC,S04_17,Votes - Tendered Votes,,,,0.0
Bihar-S04,Gopalganj-SC,S04_17,Polling Station - Number,,,,2006.0
Bihar-S04,Gopalganj-SC,S04_17,Polling Station - Average Electors Per Polling,,,,1010.0
Bihar-S04,Gopalganj-SC,S04_17,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Gopalganj-SC,S04_17,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Gopalganj-SC,S04_17,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Gopalganj-SC,S04_17,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Gopalganj-SC,S04_17,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Gopalganj-SC,S04_17,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Gopalganj-SC,S04_17,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Gopalganj-SC,S04_17,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Gopalganj-SC,S04_17,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Gopalganj-SC,S04_17,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,384686.0
Bihar-S04,Gopalganj-SC,S04_17,Result - Candidate Votes ,,,,
Bihar-S04,Gopalganj-SC,S04_17,Result - Votes- Margin,,,,127180.0
Bihar-S04,Siwan-GEN,S04_18,Candidates - Nominated,17.0,3.0,0.0,20.0
Bihar-S04,Siwan-GEN,S04_18,Candidates - Nomination Rejected,6.0,1.0,0.0,7.0
Bihar-S04,Siwan-GEN,S04_18,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Bihar-S04,Siwan-GEN,S04_18,Candidates - Contested,11.0,2.0,0.0,13.0
Bihar-S04,Siwan-GEN,S04_18,Candidates - Forfeited Deposit,10.0,0.0,0.0,10.0
Bihar-S04,Siwan-GEN,S04_18,Electors - General,987808.0,908649.0,55.0,1896512.0
Bihar-S04,Siwan-GEN,S04_18,Electors - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Siwan-GEN,S04_18,Electors - Service,5186.0,258.0,0.0,5444.0
Bihar-S04,Siwan-GEN,S04_18,Electors - Total,992994.0,908907.0,55.0,1901956.0
Bihar-S04,Siwan-GEN,S04_18,Voters - General,465107.0,530396.0,3.0,995506.0
Bihar-S04,Siwan-GEN,S04_18,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Siwan-GEN,S04_18,Voters - Proxy,,,,0.0
Bihar-S04,Siwan-GEN,S04_18,Voters - Postal,,,,2698.0
Bihar-S04,Siwan-GEN,S04_18,Voters - Total,,,,998204.0
Bihar-S04,Siwan-GEN,S04_18,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Siwan-GEN,S04_18,Voters - Polling Percentage,,,,52.48
Bihar-S04,Siwan-GEN,S04_18,Votes - Total Votes Polled On Evm,,,,995506.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Total Deducted Votes From Evm,,,,26925.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Total Valid Votes Polled On Evm,,,,968581.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Postal Votes Counted,,,,2698.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Postal Votes Deducted,,,,225.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Valid Postal Votes,,,,2473.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Total Valid Votes Polled,,,,971054.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Votes Polled For 'Nota'(Including Postal),,,,26964.0
Bihar-S04,Siwan-GEN,S04_18,Votes - Tendered Votes,,,,0.0
Bihar-S04,Siwan-GEN,S04_18,Polling Station - Number,,,,1873.0
Bihar-S04,Siwan-GEN,S04_18,Polling Station - Average Electors Per Polling,,,,1015.0
Bihar-S04,Siwan-GEN,S04_18,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Siwan-GEN,S04_18,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Siwan-GEN,S04_18,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Siwan-GEN,S04_18,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Siwan-GEN,S04_18,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Siwan-GEN,S04_18,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Siwan-GEN,S04_18,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Siwan-GEN,S04_18,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Siwan-GEN,S04_18,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Siwan-GEN,S04_18,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,293651.0
Bihar-S04,Siwan-GEN,S04_18,Result - Candidate Votes ,,,,
Bihar-S04,Siwan-GEN,S04_18,Result - Votes- Margin,,,,92857.0
Bihar-S04,Maharajganj-GEN,S04_19,Candidates - Nominated,19.0,0.0,0.0,19.0
Bihar-S04,Maharajganj-GEN,S04_19,Candidates - Nomination Rejected,13.0,0.0,0.0,13.0
Bihar-S04,Maharajganj-GEN,S04_19,Candidates - Withdrawn,1.0,0.0,0.0,1.0
Bihar-S04,Maharajganj-GEN,S04_19,Candidates - Contested,5.0,0.0,0.0,5.0
Bihar-S04,Maharajganj-GEN,S04_19,Candidates - Forfeited Deposit,3.0,0.0,0.0,3.0
Bihar-S04,Maharajganj-GEN,S04_19,Electors - General,1008507.0,926424.0,4.0,1934935.0
Bihar-S04,Maharajganj-GEN,S04_19,Electors - Overseas,2.0,0.0,0.0,2.0
Bihar-S04,Maharajganj-GEN,S04_19,Electors - Service,7025.0,487.0,0.0,7512.0
Bihar-S04,Maharajganj-GEN,S04_19,Electors - Total,1015534.0,926911.0,4.0,1942449.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - General,470759.0,540703.0,0.0,1011462.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - Proxy,,,,0.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - Postal,,,,3851.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - Total,,,,1015313.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Maharajganj-GEN,S04_19,Voters - Polling Percentage,,,,52.27
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Total Votes Polled On Evm,,,,1011462.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Total Deducted Votes From Evm,,,,21662.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Total Valid Votes Polled On Evm,,,,989800.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Postal Votes Counted,,,,3851.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Postal Votes Deducted,,,,1229.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Valid Postal Votes,,,,2622.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Total Valid Votes Polled,,,,992422.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Votes Polled For 'Nota'(Including Postal),,,,21687.0
Bihar-S04,Maharajganj-GEN,S04_19,Votes - Tendered Votes,,,,0.0
Bihar-S04,Maharajganj-GEN,S04_19,Polling Station - Number,,,,1916.0
Bihar-S04,Maharajganj-GEN,S04_19,Polling Station - Average Electors Per Polling,,,,1014.0
Bihar-S04,Maharajganj-GEN,S04_19,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Maharajganj-GEN,S04_19,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Maharajganj-GEN,S04_19,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Maharajganj-GEN,S04_19,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,426882.0
Bihar-S04,Maharajganj-GEN,S04_19,Result - Candidate Votes ,,,,
Bihar-S04,Maharajganj-GEN,S04_19,Result - Votes- Margin,,,,102651.0
Bihar-S04,Saran-GEN,S04_20,Candidates - Nominated,15.0,2.0,0.0,17.0
Bihar-S04,Saran-GEN,S04_20,Candidates - Nomination Rejected,2.0,0.0,0.0,2.0
Bihar-S04,Saran-GEN,S04_20,Candidates - Withdrawn,1.0,0.0,0.0,1.0
Bihar-S04,Saran-GEN,S04_20,Candidates - Contested,12.0,2.0,0.0,14.0
Bihar-S04,Saran-GEN,S04_20,Candidates - Forfeited Deposit,11.0,1.0,0.0,12.0
Bihar-S04,Saran-GEN,S04_20,Electors - General,940771.0,854230.0,9.0,1795010.0
Bihar-S04,Saran-GEN,S04_20,Electors - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Saran-GEN,S04_20,Electors - Service,5426.0,354.0,0.0,5780.0
Bihar-S04,Saran-GEN,S04_20,Electors - Total,946197.0,854584.0,9.0,1800790.0
Bihar-S04,Saran-GEN,S04_20,Voters - General,504215.0,514278.0,1.0,1018494.0
Bihar-S04,Saran-GEN,S04_20,Voters - Overseas,0.0,0.0,0.0,0.0
Bihar-S04,Saran-GEN,S04_20,Voters - Proxy,,,,0.0
Bihar-S04,Saran-GEN,S04_20,Voters - Postal,,,,4119.0
Bihar-S04,Saran-GEN,S04_20,Voters - Total,,,,1022613.0
Bihar-S04,Saran-GEN,S04_20,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Bihar-S04,Saran-GEN,S04_20,Voters - Polling Percentage,,,,56.79
Bihar-S04,Saran-GEN,S04_20,Votes - Total Votes Polled On Evm,,,,1018494.0
Bihar-S04,Saran-GEN,S04_20,Votes - Total Deducted Votes From Evm,,,,11382.0
Bihar-S04,Saran-GEN,S04_20,Votes - Total Valid Votes Polled On Evm,,,,1007112.0
Bihar-S04,Saran-GEN,S04_20,Votes - Postal Votes Counted,,,,4119.0
Bihar-S04,Saran-GEN,S04_20,Votes - Postal Votes Deducted,,,,1140.0
Bihar-S04,Saran-GEN,S04_20,Votes - Valid Postal Votes,,,,2979.0
Bihar-S04,Saran-GEN,S04_20,Votes - Total Valid Votes Polled,,,,1010091.0
Bihar-S04,Saran-GEN,S04_20,Votes - Test Votes Polled On Evm,,,,0.0
Bihar-S04,Saran-GEN,S04_20,Votes - Votes Polled For 'Nota'(Including Postal),,,,11417.0
Bihar-S04,Saran-GEN,S04_20,Votes - Tendered Votes,,,,0.0
Bihar-S04,Saran-GEN,S04_20,Polling Station - Number,,,,1776.0
Bihar-S04,Saran-GEN,S04_20,Polling Station - Average Electors Per Polling,,,,1014.0
Bihar-S04,Saran-GEN,S04_20,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Bihar-S04,Saran-GEN,S04_20,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Bihar-S04,Saran-GEN,S04_20,Dates - Polling Date - 13/05/2024,,,,
Bihar-S04,Saran-GEN,S04_20,Dates - Counting Date - 04/06/2024,,,,
Bihar-S04,Saran-GEN,S04_20,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Bihar-S04,Saran-GEN,S04_20,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Bihar-S04,Saran-GEN,S04_20,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Bihar-S04,Saran-GEN,S04_20,Result - Winner - Votes ,,,,477005.0
Bihar-S04,Saran-GEN,S04_20,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
